DatasetName,Method,Metric,Replicate,ClusterRep,ARI,Group,ObservationLevel,Figure6SummaryLevel,ResultStatus
Pancreas,PCP,FULL vs subset,12,3,0.600851042306257,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,12,4,0.664210176883847,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,12,5,0.619695916857231,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,12,6,0.643893717725126,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,12,7,0.646946746910686,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,12,8,0.641452417098042,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,12,9,0.646284198708937,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,12,10,0.573056602875828,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,13,1,0.561582968182809,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,13,2,0.497964679117805,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,13,3,0.465889535532411,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,13,4,0.608996319761128,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,13,5,0.468496460855357,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,13,6,0.535729105107284,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,13,7,0.476396913968122,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,13,8,0.500458014488059,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,13,9,0.527159924864386,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,13,10,0.572594012251725,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,14,1,0.511103397533656,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,14,2,0.708168036204859,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,14,3,0.740611241188707,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,14,4,0.476894543608755,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,14,5,0.687511674764842,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,14,6,0.698817686642373,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,14,7,0.786219669114973,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,14,8,0.722984077832076,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,14,9,0.702803462519462,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,14,10,0.482266698086539,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,15,1,0.596588717619765,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,15,2,0.759046831004888,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,15,3,0.769716889883621,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,15,4,0.546356279248459,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,15,5,0.71640838987384,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,15,6,0.783273384527769,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,15,7,0.903238421684883,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,15,8,0.756752042678168,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,15,9,0.790125676432244,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,15,10,0.55468168560875,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,16,1,0.594139299108714,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,16,2,0.530856333371673,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,16,3,0.520833624654421,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,16,4,0.611401350423218,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,16,5,0.511178489350127,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,16,6,0.527884994756975,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,16,7,0.53614213702167,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,16,8,0.556256075483987,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,16,9,0.516976902441691,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,16,10,0.576890641351938,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,17,1,0.671526644876256,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,17,2,0.594168157615494,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,17,3,0.55638600056348,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,17,4,0.719455216817485,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,17,5,0.566058881268276,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,17,6,0.589989104471072,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,17,7,0.579818785675352,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,17,8,0.583018322495472,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,17,9,0.594796106554166,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,17,10,0.646690284562727,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,18,1,0.650040272647133,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,18,2,0.563032193015418,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,18,3,0.519712727128092,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,18,4,0.686009719934387,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,18,5,0.537668900759865,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,18,6,0.571194761735658,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,18,7,0.57242025600137,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,18,8,0.608923533010685,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,18,9,0.569297645171994,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,18,10,0.606331302941228,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,19,1,0.492329752387552,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,19,2,0.757102017387059,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,19,3,0.790448441697994,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,19,4,0.446696119765215,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,19,5,0.793926909778978,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,19,6,0.775161298009394,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,19,7,0.768217469088999,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,19,8,0.680944943101127,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,19,9,0.776625753601271,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,19,10,0.463781974769699,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,20,1,0.562160144372083,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,20,2,0.463125038129708,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,20,3,0.435441694533417,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,20,4,0.574416255811226,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,20,5,0.435586316626818,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,20,6,0.465927133902809,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,20,7,0.482511764727556,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,20,8,0.495236588190103,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,20,9,0.462588506902034,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PCP,FULL vs subset,20,10,0.566867516038037,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,1,1,0.174090359780028,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,1,2,0.195726754787245,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,1,3,0.230491894479476,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,1,4,0.211790654112941,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,1,5,0.234036073742222,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,1,6,0.169340849095453,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,1,7,0.146055286966335,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,1,8,0.188103939963579,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,1,9,0.24415656466879,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,1,10,0.195305673780572,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,2,1,0.132174371226702,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,2,2,0.143915149882988,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,2,3,0.157590510130147,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,2,4,0.15204793554987,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,2,5,0.166625807044662,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,2,6,0.135726875955007,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,2,7,0.135885116728996,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,2,8,0.160174802105436,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,2,9,0.17222502740517,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,2,10,0.160972950352166,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,3,1,0.14354326981747,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,3,2,0.14477180956947,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,3,3,0.158661646354156,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,3,4,0.147233389622581,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,3,5,0.166672857594166,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,3,6,0.124794386208214,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,3,7,0.155052246809167,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,3,8,0.188616079549676,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,3,9,0.161673452466263,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,3,10,0.178581236734959,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,4,1,0.22289719921957,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,4,2,0.239316357991274,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,4,3,0.262578625038978,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,4,4,0.263610396733908,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,4,5,0.290363561862168,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,4,6,0.210542302376962,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,4,7,0.218938530101255,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,4,8,0.278008404451591,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,4,9,0.270083379311262,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,4,10,0.275279196762147,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,5,1,0.171426410395151,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,5,2,0.145654548110006,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,5,3,0.18443723230814,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,5,4,0.208531270852247,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,5,5,0.187231954342145,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,5,6,0.154705798211107,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,5,7,0.104219362304077,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,5,8,0.168723343041211,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,5,9,0.221813503808273,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,5,10,0.142667198801222,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,6,1,0.141471226270956,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,6,2,0.148532220607164,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,6,3,0.151928660591883,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,6,4,0.144503422137407,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,6,5,0.155274891934085,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,6,6,0.128276683001415,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,6,7,0.125424512487274,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,6,8,0.154841858258371,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,6,9,0.153384832435051,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,6,10,0.155455967348849,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,7,1,0.206355046889072,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,7,2,0.213529250280946,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,7,3,0.251224432055308,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,7,4,0.225108033515447,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,7,5,0.26558867632728,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,7,6,0.183849137058771,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,7,7,0.150769166328436,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,7,8,0.194562061299075,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,7,9,0.201598754444376,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,7,10,0.219245798782352,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,8,1,0.214709671058344,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,8,2,0.222071824962594,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,8,3,0.244845061897404,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,8,4,0.246238159068774,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,8,5,0.278334288492354,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,8,6,0.187390224993745,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,8,7,0.198348260507132,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,8,8,0.243005626884678,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,8,9,0.247264898794342,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,8,10,0.256296532201061,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,9,1,0.140655820850106,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,9,2,0.142123043570315,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,9,3,0.159980855193028,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,9,4,0.165064401573725,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,9,5,0.171937512493664,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,9,6,0.127350474804607,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,9,7,0.140009017998149,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,9,8,0.145859825758831,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,9,9,0.16220173327421,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,9,10,0.172242768537618,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,10,1,0.195926171148001,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
